OrderID,CustomerID,OrderDateKey,ShippedDateKey,DeliveredDateKey,SalesChannelID,OrderStatus,PaymentMethod,ShippingMethod,DiscountCode,OrderDiscountAmount,ShippingRevenue,ShippingCost,GiftWrapping,OrderCurrency
503643,1892,20250517,20250519.0,20250524.0,2,Delivered,Apple Pay,DPD Next Day,,0.0,0.0,6.89,False,GBP
503644,1221,20250517,20250518.0,20250520.0,2,Delivered,Visa,Royal Mail Tracked 24,,0.0,0.0,4.23,False,GBP
503645,1240,20250517,20250519.0,20250520.0,1,Delivered,Mastercard,Royal Mail Tracked 48,,0.0,0.0,3.57,False,GBP
503646,1183,20250517,20250518.0,20250520.0,3,Delivered,PayPal,Evri Standard,,0.0,0.0,3.36,False,GBP
503647,1944,20250518,20250519.0,20250521.0,2,Delivered,Visa,Royal Mail Tracked 48,,0.0,0.0,3.88,True,GBP
503648,1543,20250518,20250520.0,20250523.0,3,Delivered,Apple Pay,DPD Next Day,,0.0,0.0,6.42,False,GBP
503649,1489,20250518,20250521.0,20250523.0,1,Delivered,Mastercard,Evri Standard,,0.0,0.0,3.37,True,GBP
503650,1743,20250518,20250521.0,20250524.0,1,Delivered,PayPal,Royal Mail Tracked 48,,0.0,0.0,4.04,False,GBP
503651,1405,20250518,20250520.0,20250521.0,3,Delivered,Apple Pay,Royal Mail Tracked 24,,0.0,0.0,4.83,False,GBP
503652,1881,20250518,20250519.0,20250520.0,2,Delivered,Mastercard,Evri Standard,,0.0,0.0,3.41,False,GBP
503653,2217,20250518,20250519.0,20250521.0,1,Delivered,Visa,Evri Standard,,0.0,0.0,3.62,False,GBP
503654,2249,20250519,20250521.0,20250523.0,1,Delivered,Visa,Royal Mail Tracked 48,,0.0,0.0,3.99,True,GBP
503655,1130,20250519,20250520.0,20250522.0,3,Delivered,Apple Pay,Royal Mail Tracked 48,,0.0,0.0,3.68,False,GBP
503656,1492,20250519,20250521.0,20250525.0,1,Delivered,Apple Pay,Evri Standard,,0.0,0.0,3.37,False,GBP
503657,1406,20250519,20250521.0,20250524.0,2,Delivered,Visa,DPD Next Day,,0.0,0.0,6.41,False,GBP
503658,2260,20250519,20250520.0,20250524.0,1,Delivered,Apple Pay,Royal Mail Tracked 48,,0.0,0.0,3.89,False,GBP
503659,1911,20250519,20250521.0,20250523.0,1,Delivered,Google Pay,Royal Mail Tracked 48,,0.0,0.0,3.43,False,GBP
503660,1669,20250519,20250521.0,20250526.0,1,Delivered,Mastercard,Royal Mail Tracked 48,,0.0,0.0,3.5,False,GBP
503661,1429,20250519,20250522.0,20250524.0,1,Delivered,PayPal,Royal Mail Tracked 24,,0.0,0.0,4.53,False,GBP
503662,1585,20250519,20250521.0,20250522.0,3,Delivered,Mastercard,Royal Mail Tracked 24,,0.0,0.0,4.86,True,GBP
503663,1075,20250520,20250523.0,20250528.0,3,Delivered,Google Pay,Royal Mail Tracked 48,,0.0,3.99,3.59,False,GBP
503664,1444,20250520,20250521.0,20250524.0,1,Delivered,Mastercard,Evri Standard,,0.0,0.0,3.37,True,GBP
503665,1037,20250520,20250522.0,20250525.0,3,Delivered,Google Pay,Royal Mail Tracked 48,WELCOME5,5.0,3.99,4.03,False,GBP
503666,1959,20250520,20250521.0,20250524.0,3,Delivered,Apple Pay,Royal Mail Tracked 48,,0.0,0.0,4.23,False,GBP
503667,1148,20250520,20250521.0,20250523.0,1,Delivered,Google Pay,Royal Mail Tracked 48,,0.0,3.99,3.77,False,GBP
503668,1891,20250520,20250521.0,20250522.0,1,Delivered,Visa,Royal Mail Tracked 24,WELCOME5,5.0,0.0,4.91,False,GBP
503669,1114,20250520,20250523.0,,1,Shipped,PayPal,Royal Mail Tracked 48,,0.0,3.99,3.45,False,GBP
503670,1560,20250520,20250522.0,20250527.0,1,Delivered,Visa,Royal Mail Tracked 24,,0.0,0.0,4.47,False,GBP
503671,1850,20250520,20250522.0,20250527.0,1,Delivered,Mastercard,Evri Standard,,0.0,0.0,3.02,False,GBP
503672,1556,20250520,20250521.0,20250526.0,3,Delivered,Apple Pay,Royal Mail Tracked 48,WELCOME5,5.0,0.0,3.53,False,GBP
503673,2014,20250520,20250522.0,20250527.0,1,Delivered,Google Pay,Evri Standard,,0.0,3.99,3.3,False,GBP
503674,1103,20250520,20250522.0,20250527.0,3,Delivered,Apple Pay,Royal Mail Tracked 48,,0.0,0.0,3.82,False,GBP
503675,1888,20250520,20250523.0,20250526.0,3,Delivered,Visa,Royal Mail Tracked 24,,0.0,0.0,4.97,False,GBP
503676,2370,20250520,20250522.0,20250523.0,2,Delivered,Mastercard,Royal Mail Tracked 48,,0.0,0.0,3.45,False,GBP
503677,1449,20250521,20250523.0,20250526.0,1,Delivered,Visa,Royal Mail Tracked 48,,0.0,0.0,3.41,False,GBP
503678,1809,20250521,20250523.0,20250524.0,2,Delivered,Visa,Royal Mail Tracked 48,,0.0,0.0,3.55,False,GBP
503679,1935,20250521,20250524.0,20250527.0,2,Delivered,PayPal,Royal Mail Tracked 48,,0.0,0.0,3.89,False,GBP
503680,1016,20250521,20250523.0,20250526.0,1,Delivered,Apple Pay,Royal Mail Tracked 24,,0.0,3.99,4.91,False,GBP
503681,2105,20250521,20250524.0,20250525.0,3,Delivered,Visa,Royal Mail Tracked 24,,0.0,0.0,4.61,False,GBP
503682,1665,20250521,20250524.0,20250526.0,3,Delivered,Apple Pay,DPD Next Day,,0.0,0.0,7.67,False,GBP
503683,2432,20250521,,,1,Processing,Apple Pay,Royal Mail Tracked 48,,0.0,0.0,4.33,False,GBP
503684,1518,20250522,20250525.0,20250527.0,2,Delivered,Mastercard,Royal Mail Tracked 48,,0.0,0.0,3.49,False,GBP
503685,1920,20250522,20250523.0,20250524.0,1,Delivered,Google Pay,Royal Mail Tracked 24,,0.0,0.0,4.52,False,GBP
503686,2046,20250522,20250523.0,20250524.0,2,Delivered,Google Pay,Royal Mail Tracked 24,,0.0,3.99,4.43,False,GBP
503687,1319,20250522,20250524.0,20250525.0,1,Delivered,Apple Pay,DPD Next Day,,0.0,0.0,8.19,False,GBP
503688,1155,20250522,20250525.0,20250529.0,1,Delivered,Visa,Royal Mail Tracked 48,,0.0,0.0,3.9,False,GBP
503689,2420,20250522,20250523.0,20250528.0,1,Delivered,Apple Pay,Royal Mail Tracked 48,,0.0,0.0,4.05,False,GBP
503690,2357,20250522,20250524.0,,3,Shipped,PayPal,Royal Mail Tracked 24,,0.0,0.0,4.57,False,GBP
503691,1897,20250522,20250523.0,20250526.0,1,Delivered,Apple Pay,Evri Standard,,0.0,0.0,2.91,False,GBP
503692,1651,20250522,20250523.0,,3,Shipped,Google Pay,Royal Mail Tracked 24,,0.0,0.0,5.08,False,GBP
503693,1501,20250522,20250525.0,20250527.0,1,Delivered,Apple Pay,Royal Mail Tracked 24,,0.0,0.0,4.57,True,GBP
503694,1803,20250523,,,2,Cancelled,Mastercard,Royal Mail Tracked 48,,0.0,0.0,0.0,False,GBP
503695,1592,20250523,20250525.0,20250527.0,2,Delivered,Mastercard,DPD Next Day,,0.0,0.0,8.17,False,GBP
503696,2079,20250523,20250526.0,20250527.0,1,Delivered,Apple Pay,Evri Standard,WELCOME5,5.0,0.0,2.9,False,GBP
503697,1381,20250523,20250524.0,20250525.0,3,Delivered,Apple Pay,Evri Standard,,0.0,0.0,3.75,False,GBP
503698,2176,20250523,20250525.0,20250530.0,3,Delivered,Mastercard,Evri Standard,,0.0,0.0,3.04,False,GBP
503699,1943,20250523,20250525.0,20250529.0,1,Delivered,Visa,DPD Next Day,,0.0,6.99,7.51,False,GBP
503700,1644,20250523,20250526.0,20250529.0,3,Delivered,Visa,Royal Mail Tracked 24,,0.0,0.0,4.72,False,GBP
503701,2050,20250523,20250524.0,20250528.0,3,Delivered,Apple Pay,DPD Next Day,,0.0,0.0,7.8,False,GBP
503702,2060,20250523,20250525.0,20250530.0,2,Delivered,Google Pay,Royal Mail Tracked 24,,0.0,0.0,4.73,False,GBP
503703,1042,20250523,20250525.0,,1,Shipped,Google Pay,Royal Mail Tracked 48,,0.0,0.0,3.98,False,GBP
503704,1643,20250523,20250524.0,20250525.0,2,Delivered,Visa,Royal Mail Tracked 48,WELCOME5,5.0,0.0,3.85,False,GBP
503705,1532,20250524,20250527.0,20250530.0,1,Delivered,Google Pay,Evri Standard,,0.0,0.0,2.93,False,GBP
503706,1488,20250524,20250526.0,20250529.0,1,Delivered,Mastercard,Royal Mail Tracked 48,,0.0,0.0,3.97,False,GBP
503707,2062,20250524,20250525.0,20250529.0,3,Delivered,Mastercard,Evri Standard,,0.0,0.0,3.21,False,GBP
503708,1063,20250524,20250527.0,20250531.0,2,Delivered,Google Pay,Evri Standard,,0.0,0.0,3.2,False,GBP
503709,1026,20250524,20250525.0,20250529.0,1,Delivered,PayPal,Royal Mail Tracked 48,,0.0,3.99,4.2,False,GBP
503710,1029,20250524,20250525.0,20250527.0,1,Delivered,Mastercard,DPD Next Day,,0.0,6.99,7.86,False,GBP
503711,1325,20250524,20250526.0,20250527.0,3,Delivered,Google Pay,Royal Mail Tracked 48,,0.0,0.0,4.14,False,GBP
503712,1360,20250525,20250526.0,20250527.0,1,Delivered,Mastercard,Evri Standard,,0.0,3.99,2.98,False,GBP
503713,1570,20250525,20250528.0,20250530.0,2,Delivered,Google Pay,Evri Standard,,0.0,0.0,2.85,False,GBP
503714,2318,20250525,20250527.0,20250529.0,3,Delivered,PayPal,Royal Mail Tracked 48,,0.0,0.0,3.93,False,GBP
503715,2061,20250525,20250527.0,20250601.0,2,Delivered,PayPal,Royal Mail Tracked 48,,0.0,0.0,4.02,True,GBP
503716,1419,20250525,20250526.0,20250528.0,2,Delivered,PayPal,Royal Mail Tracked 48,LOYALTY5,5.0,0.0,4.36,True,GBP
503717,1139,20250525,20250526.0,20250527.0,1,Delivered,Visa,Royal Mail Tracked 48,,0.0,0.0,4.32,False,GBP
503718,2302,20250525,20250526.0,20250528.0,3,Delivered,Visa,Royal Mail Tracked 48,,0.0,0.0,3.73,False,GBP
503719,1390,20250525,20250528.0,20250601.0,1,Delivered,Mastercard,Evri Standard,WELCOME5,5.0,0.0,3.51,False,GBP
503720,1640,20250526,20250527.0,20250529.0,3,Delivered,Visa,Royal Mail Tracked 24,,0.0,0.0,4.54,False,GBP
503721,1130,20250526,20250529.0,20250603.0,2,Delivered,Mastercard,Royal Mail Tracked 48,,0.0,0.0,3.75,False,GBP
503722,1901,20250526,20250528.0,20250601.0,1,Delivered,Mastercard,DPD Next Day,WELCOME5,5.0,6.99,7.94,False,GBP
503723,2257,20250526,20250529.0,20250602.0,3,Delivered,Mastercard,Evri Standard,,0.0,0.0,2.86,False,GBP
503724,1532,20250526,20250527.0,20250531.0,1,Delivered,Google Pay,DPD Next Day,,0.0,0.0,7.16,False,GBP
503725,1911,20250526,20250527.0,20250531.0,1,Delivered,Visa,Royal Mail Tracked 48,,0.0,3.99,3.8,False,GBP
503726,2341,20250527,20250530.0,20250601.0,3,Delivered,PayPal,Royal Mail Tracked 48,WELCOME5,5.0,0.0,3.94,False,GBP
503727,1667,20250527,20250529.0,20250531.0,3,Delivered,Apple Pay,Evri Standard,,0.0,0.0,3.07,False,GBP
503728,2481,20250527,20250528.0,20250530.0,1,Delivered,Google Pay,Royal Mail Tracked 48,,0.0,3.99,4.31,False,GBP
503729,2250,20250527,20250528.0,20250531.0,3,Delivered,Apple Pay,Royal Mail Tracked 24,,0.0,0.0,5.06,False,GBP
503730,1917,20250527,20250530.0,20250602.0,2,Delivered,Google Pay,DPD Next Day,,0.0,0.0,6.55,False,GBP
503731,1061,20250527,20250530.0,20250603.0,3,Delivered,Google Pay,DPD Next Day,,0.0,0.0,7.76,True,GBP
503732,1156,20250527,20250529.0,20250602.0,1,Delivered,Visa,DPD Next Day,,0.0,6.99,6.92,False,GBP
503733,2353,20250527,20250529.0,20250602.0,1,Delivered,Visa,Evri Standard,,0.0,0.0,3.23,False,GBP
503734,1128,20250527,20250529.0,20250601.0,1,Delivered,Apple Pay,Royal Mail Tracked 24,,0.0,0.0,4.23,False,GBP
503735,2395,20250527,20250529.0,20250601.0,1,Delivered,PayPal,Royal Mail Tracked 48,,0.0,0.0,3.56,True,GBP
503736,2146,20250527,20250529.0,20250531.0,3,Delivered,Mastercard,Royal Mail Tracked 24,,0.0,0.0,5.15,False,GBP
503737,2197,20250528,20250531.0,20250605.0,1,Delivered,Visa,Royal Mail Tracked 48,,0.0,0.0,3.52,False,GBP
503738,2065,20250528,20250530.0,20250604.0,1,Delivered,Visa,Royal Mail Tracked 24,,0.0,0.0,4.85,False,GBP
503739,2241,20250528,20250529.0,20250530.0,1,Delivered,PayPal,Royal Mail Tracked 48,,0.0,0.0,3.97,False,GBP
503740,1916,20250528,20250530.0,20250601.0,2,Delivered,Mastercard,Royal Mail Tracked 48,,0.0,0.0,3.71,False,GBP
503741,2446,20250528,20250531.0,20250604.0,3,Delivered,Visa,Royal Mail Tracked 48,WELCOME5,5.0,0.0,3.56,False,GBP
503742,1556,20250528,20250531.0,20250601.0,1,Delivered,PayPal,Royal Mail Tracked 24,,0.0,3.99,4.6,False,GBP
503743,2370,20250528,20250531.0,20250601.0,1,Delivered,Visa,DPD Next Day,,0.0,0.0,8.03,False,GBP
503744,1458,20250529,20250530.0,20250604.0,1,Delivered,Visa,Royal Mail Tracked 48,,0.0,0.0,3.97,False,GBP
503745,1440,20250529,20250601.0,20250602.0,3,Delivered,Visa,Royal Mail Tracked 48,,0.0,0.0,4.11,False,GBP
503746,2465,20250529,20250601.0,20250605.0,2,Delivered,PayPal,Royal Mail Tracked 48,,0.0,3.99,3.89,False,GBP
503747,1009,20250529,20250601.0,,2,Shipped,Apple Pay,Royal Mail Tracked 48,,0.0,0.0,4.15,False,GBP
503748,1483,20250529,20250530.0,20250602.0,1,Delivered,Google Pay,DPD Next Day,,0.0,6.99,7.43,False,GBP
503749,1782,20250529,20250530.0,20250601.0,3,Delivered,Apple Pay,Evri Standard,,0.0,0.0,3.5,False,GBP
503750,1285,20250529,20250531.0,20250604.0,3,Delivered,Mastercard,Royal Mail Tracked 48,,0.0,0.0,3.76,False,GBP
503751,1754,20250529,,,1,Cancelled,Visa,Royal Mail Tracked 48,,0.0,0.0,0.0,False,GBP
503752,1682,20250529,20250530.0,20250603.0,1,Delivered,Google Pay,DPD Next Day,,0.0,0.0,6.41,False,GBP
503753,1472,20250529,20250531.0,20250603.0,1,Delivered,Apple Pay,Royal Mail Tracked 24,,0.0,0.0,4.67,True,GBP
503754,1466,20250529,20250530.0,,2,Shipped,Visa,Royal Mail Tracked 48,,0.0,0.0,3.64,False,GBP
503755,1407,20250530,20250531.0,20250601.0,1,Delivered,Visa,Royal Mail Tracked 48,,0.0,3.99,3.45,False,GBP
503756,2401,20250530,20250601.0,20250604.0,3,Delivered,Google Pay,Royal Mail Tracked 24,,0.0,0.0,4.44,False,GBP
503757,1285,20250530,20250531.0,20250605.0,2,Delivered,Apple Pay,Royal Mail Tracked 48,,0.0,0.0,4.08,False,GBP
503758,1471,20250530,20250602.0,20250606.0,1,Delivered,Visa,Royal Mail Tracked 48,,0.0,3.99,4.34,True,GBP
503759,1190,20250530,20250602.0,20250603.0,2,Delivered,PayPal,Royal Mail Tracked 24,,0.0,0.0,4.48,False,GBP
503760,1843,20250530,20250531.0,20250601.0,1,Delivered,Apple Pay,Royal Mail Tracked 48,,0.0,0.0,4.15,False,GBP
503761,1447,20250530,20250602.0,20250606.0,2,Delivered,PayPal,Royal Mail Tracked 48,,0.0,0.0,3.97,False,GBP
503762,1853,20250530,20250531.0,20250604.0,2,Delivered,PayPal,Evri Standard,,0.0,0.0,3.54,False,GBP
503763,1651,20250530,20250601.0,20250602.0,2,Delivered,Google Pay,Royal Mail Tracked 24,,0.0,0.0,4.64,False,GBP
503764,1042,20250530,20250602.0,20250604.0,1,Delivered,PayPal,Royal Mail Tracked 24,LOYALTY5,5.0,0.0,4.86,False,GBP
503765,2483,20250530,20250601.0,20250604.0,3,Delivered,Google Pay,Evri Standard,,0.0,3.99,3.75,False,GBP
503766,2490,20250530,,,1,Processing,Apple Pay,Royal Mail Tracked 48,,0.0,0.0,4.35,False,GBP
503767,1297,20250530,20250601.0,20250604.0,3,Delivered,Apple Pay,Royal Mail Tracked 24,,0.0,0.0,4.48,True,GBP
503768,2471,20250531,20250602.0,20250604.0,1,Delivered,PayPal,DPD Next Day,,0.0,0.0,6.63,False,GBP
503769,1663,20250531,20250601.0,20250605.0,2,Delivered,Visa,Evri Standard,WELCOME5,5.0,0.0,3.72,False,GBP
503770,2454,20250531,20250602.0,20250604.0,3,Delivered,Apple Pay,Evri Standard,,0.0,0.0,3.64,True,GBP
503771,1847,20250531,20250603.0,20250608.0,1,Delivered,Mastercard,Royal Mail Tracked 24,LOYALTY5,5.0,0.0,4.84,False,GBP
503772,2299,20250531,20250603.0,20250606.0,1,Delivered,Mastercard,Royal Mail Tracked 24,,0.0,0.0,4.62,False,GBP
503773,1328,20250531,20250601.0,20250602.0,3,Delivered,Visa,Royal Mail Tracked 24,,0.0,3.99,4.67,False,GBP
503774,1459,20250531,20250602.0,20250607.0,2,Delivered,Google Pay,Evri Standard,,0.0,0.0,3.66,False,GBP
503775,1483,20250531,20250601.0,20250604.0,3,Delivered,Apple Pay,Royal Mail Tracked 48,,0.0,0.0,4.4,False,GBP
503776,2033,20250531,20250602.0,20250606.0,2,Delivered,Apple Pay,Royal Mail Tracked 48,,0.0,0.0,3.54,False,GBP
503777,1745,20250531,20250602.0,20250607.0,1,Delivered,Google Pay,Royal Mail Tracked 24,,0.0,0.0,5.15,False,GBP
503778,1185,20250531,20250601.0,20250606.0,2,Delivered,PayPal,Evri Standard,,0.0,0.0,3.49,False,GBP
503779,1922,20250531,20250603.0,20250606.0,3,Delivered,PayPal,Royal Mail Tracked 24,,0.0,0.0,4.82,False,GBP
503780,1548,20250531,20250601.0,20250604.0,1,Delivered,Google Pay,Royal Mail Tracked 48,,0.0,0.0,4.34,True,GBP
503781,1085,20250531,20250603.0,20250605.0,1,Delivered,Google Pay,Evri Standard,,0.0,0.0,3.74,True,GBP
503782,2121,20250531,20250601.0,20250605.0,2,Delivered,Visa,Royal Mail Tracked 48,,0.0,0.0,3.45,False,GBP
503783,1956,20250531,20250603.0,20250606.0,2,Delivered,PayPal,Royal Mail Tracked 24,,0.0,0.0,4.81,False,GBP
503784,1313,20250601,20250603.0,20250604.0,2,Delivered,Google Pay,Evri Standard,,0.0,0.0,3.47,True,GBP
503785,1033,20250601,20250603.0,20250606.0,3,Delivered,Apple Pay,Royal Mail Tracked 24,,0.0,0.0,4.24,False,GBP
503786,2478,20250601,20250604.0,20250609.0,3,Delivered,Google Pay,Royal Mail Tracked 48,,0.0,0.0,3.67,True,GBP
503787,1569,20250601,20250602.0,20250607.0,1,Delivered,Visa,Royal Mail Tracked 48,,0.0,0.0,3.45,False,GBP
503788,1420,20250601,20250603.0,20250608.0,2,Delivered,Google Pay,Royal Mail Tracked 24,,0.0,0.0,5.14,True,GBP
503789,1569,20250601,20250603.0,20250606.0,1,Delivered,Visa,DPD Next Day,,0.0,0.0,7.59,False,GBP
503790,2212,20250601,20250604.0,20250609.0,1,Delivered,Apple Pay,Royal Mail Tracked 48,LOYALTY5,5.0,0.0,4.08,False,GBP
503791,1368,20250601,20250603.0,20250607.0,2,Delivered,Visa,Royal Mail Tracked 24,,0.0,0.0,4.6,False,GBP
503792,1912,20250602,20250604.0,20250608.0,2,Delivered,PayPal,Royal Mail Tracked 48,WELCOME5,5.0,0.0,4.25,False,GBP
503793,1056,20250602,20250605.0,20250607.0,3,Delivered,Mastercard,Royal Mail Tracked 24,,0.0,0.0,5.1,False,GBP
503794,2161,20250602,20250604.0,20250607.0,1,Delivered,Apple Pay,Evri Standard,,0.0,0.0,3.73,True,GBP
503795,1509,20250602,20250605.0,20250607.0,3,Delivered,Mastercard,Royal Mail Tracked 24,,0.0,0.0,4.4,False,GBP
503796,2482,20250602,20250603.0,20250608.0,1,Delivered,Google Pay,Royal Mail Tracked 24,,0.0,0.0,4.35,False,GBP
503797,2021,20250602,20250603.0,20250605.0,1,Delivered,PayPal,Royal Mail Tracked 48,,0.0,0.0,3.94,False,GBP
503798,1471,20250602,20250604.0,20250608.0,1,Delivered,Visa,Royal Mail Tracked 48,,0.0,0.0,3.65,False,GBP
503799,1678,20250602,20250604.0,20250605.0,3,Delivered,Visa,DPD Next Day,,0.0,0.0,6.78,False,GBP
503800,1292,20250602,20250603.0,20250608.0,3,Delivered,Apple Pay,Royal Mail Tracked 24,,0.0,0.0,4.89,False,GBP
503801,2466,20250602,20250604.0,20250609.0,2,Delivered,Visa,Royal Mail Tracked 48,,0.0,0.0,4.11,False,GBP
503802,1076,20250602,20250605.0,20250609.0,2,Delivered,Google Pay,Royal Mail Tracked 48,WELCOME5,5.0,0.0,3.53,False,GBP
503803,2117,20250602,20250605.0,20250608.0,3,Delivered,PayPal,DPD Next Day,,0.0,0.0,7.14,False,GBP
503804,2403,20250603,20250604.0,20250609.0,3,Delivered,Mastercard,Royal Mail Tracked 24,,0.0,0.0,4.27,False,GBP
503805,2233,20250603,20250606.0,20250609.0,1,Delivered,Mastercard,Evri Standard,,0.0,3.99,2.9,False,GBP
503806,2055,20250603,20250605.0,20250607.0,3,Delivered,Mastercard,Royal Mail Tracked 24,,0.0,0.0,4.97,False,GBP
503807,2327,20250603,20250605.0,20250608.0,3,Delivered,Mastercard,Royal Mail Tracked 48,,0.0,0.0,3.67,False,GBP
503808,2074,20250603,20250604.0,20250609.0,3,Delivered,Google Pay,Royal Mail Tracked 48,,0.0,0.0,3.52,False,GBP
503809,1107,20250603,20250604.0,20250609.0,3,Delivered,Apple Pay,Royal Mail Tracked 48,,0.0,0.0,4.35,False,GBP
503810,1452,20250603,20250606.0,,2,Shipped,Mastercard,Royal Mail Tracked 48,LOYALTY5,5.0,0.0,3.5,False,GBP
503811,1926,20250603,20250606.0,20250609.0,3,Delivered,PayPal,Evri Standard,,0.0,0.0,3.3,False,GBP
503812,2385,20250603,20250605.0,20250610.0,2,Delivered,PayPal,Royal Mail Tracked 48,,0.0,0.0,3.86,True,GBP
503813,1051,20250603,20250604.0,20250608.0,1,Delivered,PayPal,Royal Mail Tracked 48,,0.0,0.0,3.82,False,GBP
503814,1526,20250603,20250605.0,20250608.0,1,Delivered,Mastercard,Evri Standard,,0.0,0.0,2.96,False,GBP
503815,1621,20250604,20250605.0,20250607.0,2,Delivered,PayPal,Royal Mail Tracked 48,,0.0,0.0,4.26,True,GBP
503816,1550,20250604,20250606.0,20250609.0,1,Delivered,PayPal,DPD Next Day,,0.0,0.0,7.85,False,GBP
503817,1080,20250604,20250607.0,20250609.0,1,Delivered,Apple Pay,Royal Mail Tracked 48,,0.0,0.0,4.37,False,GBP
503818,1747,20250604,20250607.0,,2,Shipped,Google Pay,Royal Mail Tracked 48,,0.0,3.99,3.66,False,GBP
503819,1566,20250604,20250605.0,20250609.0,3,Delivered,PayPal,Royal Mail Tracked 48,,0.0,0.0,4.27,False,GBP
503820,1573,20250604,20250605.0,20250609.0,2,Delivered,Mastercard,Evri Standard,,0.0,0.0,3.45,False,GBP
503821,2177,20250604,20250607.0,20250611.0,2,Delivered,Mastercard,DPD Next Day,,0.0,0.0,7.64,True,GBP
503822,1934,20250604,20250607.0,20250608.0,3,Delivered,Google Pay,Royal Mail Tracked 24,,0.0,0.0,4.49,False,GBP
503823,1793,20250605,20250607.0,,2,Shipped,Google Pay,Royal Mail Tracked 48,,0.0,0.0,3.51,False,GBP
503824,1877,20250605,20250608.0,20250612.0,2,Delivered,Visa,Evri Standard,,0.0,0.0,3.77,False,GBP
503825,2004,20250605,20250608.0,20250610.0,1,Delivered,PayPal,Evri Standard,,0.0,0.0,3.56,False,GBP
503826,1008,20250605,20250608.0,20250611.0,3,Delivered,Mastercard,Royal Mail Tracked 48,,0.0,0.0,3.82,False,GBP
503827,1326,20250605,20250606.0,20250608.0,2,Delivered,Google Pay,Evri Standard,,0.0,3.99,3.4,False,GBP
503828,1231,20250605,20250607.0,20250609.0,2,Delivered,Google Pay,Royal Mail Tracked 48,,0.0,0.0,3.67,False,GBP
503829,1385,20250605,20250608.0,20250613.0,3,Delivered,Visa,Royal Mail Tracked 24,,0.0,3.99,4.33,False,GBP
503830,1656,20250605,20250608.0,20250610.0,3,Delivered,Mastercard,Evri Standard,,0.0,0.0,3.23,False,GBP
503831,2143,20250606,20250609.0,20250614.0,2,Delivered,Google Pay,Royal Mail Tracked 48,WELCOME5,5.0,3.99,4.17,False,GBP
503832,1222,20250606,20250607.0,20250611.0,1,Delivered,Google Pay,Royal Mail Tracked 24,,0.0,0.0,4.32,False,GBP
503833,2034,20250606,20250607.0,20250610.0,3,Delivered,Google Pay,DPD Next Day,,0.0,0.0,6.33,True,GBP
503834,1809,20250606,20250609.0,20250610.0,1,Delivered,PayPal,Royal Mail Tracked 48,,0.0,0.0,3.95,False,GBP
503835,1605,20250606,20250608.0,20250610.0,3,Delivered,Google Pay,Royal Mail Tracked 48,,0.0,3.99,3.44,False,GBP
503836,1371,20250606,,,1,Processing,Google Pay,Royal Mail Tracked 48,,0.0,3.99,4.06,False,GBP
503837,1085,20250606,20250607.0,20250610.0,2,Delivered,Google Pay,Evri Standard,,0.0,3.99,3.2,False,GBP
503838,1958,20250606,20250607.0,20250609.0,3,Delivered,PayPal,Evri Standard,,0.0,0.0,3.4,False,GBP
503839,1084,20250606,20250609.0,20250611.0,2,Delivered,Visa,Royal Mail Tracked 24,,0.0,0.0,4.97,False,GBP
503840,2128,20250606,20250608.0,20250611.0,1,Delivered,PayPal,Royal Mail Tracked 48,,0.0,0.0,3.46,False,GBP
503841,1599,20250606,20250607.0,20250611.0,1,Delivered,Mastercard,DPD Next Day,,0.0,0.0,7.58,False,GBP
503842,2330,20250607,20250608.0,20250612.0,3,Delivered,Mastercard,Royal Mail Tracked 24,,0.0,3.99,4.96,True,GBP
503843,1508,20250607,20250610.0,,1,Shipped,Mastercard,Royal Mail Tracked 48,,0.0,3.99,4.17,False,GBP
503844,2017,20250607,20250610.0,20250613.0,1,Delivered,Google Pay,DPD Next Day,WELCOME5,5.0,0.0,6.76,False,GBP
503845,2143,20250607,20250608.0,20250610.0,1,Delivered,Apple Pay,Evri Standard,WELCOME5,5.0,0.0,3.14,False,GBP
503846,1363,20250607,20250609.0,20250612.0,3,Delivered,Apple Pay,Royal Mail Tracked 24,,0.0,0.0,5.04,False,GBP
503847,1727,20250608,20250609.0,20250611.0,1,Delivered,PayPal,Royal Mail Tracked 48,,0.0,0.0,4.14,False,GBP
503848,1805,20250608,20250611.0,20250614.0,3,Delivered,Visa,Royal Mail Tracked 48,,0.0,0.0,3.78,False,GBP
503849,1190,20250608,20250610.0,20250615.0,2,Delivered,Google Pay,Royal Mail Tracked 24,,0.0,0.0,4.81,False,GBP
503850,1767,20250608,20250611.0,,3,Shipped,Visa,Royal Mail Tracked 48,,0.0,0.0,4.12,False,GBP
503851,2475,20250608,20250611.0,20250616.0,1,Delivered,Mastercard,Evri Standard,,0.0,0.0,3.12,True,GBP
503852,1402,20250608,20250609.0,20250613.0,1,Delivered,Google Pay,Royal Mail Tracked 48,,0.0,0.0,3.78,False,GBP
503853,1686,20250609,20250610.0,20250612.0,3,Delivered,PayPal,Royal Mail Tracked 24,,0.0,0.0,4.98,False,GBP
503854,1396,20250609,20250612.0,20250616.0,1,Delivered,Mastercard,Royal Mail Tracked 48,,0.0,0.0,4.32,False,GBP
503855,2057,20250609,20250611.0,20250616.0,3,Delivered,Apple Pay,Royal Mail Tracked 48,WELCOME5,5.0,3.99,4.17,True,GBP
