OrderItemID,OrderID,ProductID,Quantity,UnitRetailPrice,UnitDiscountAmount,NetUnitPrice,UnitCostAtSale,PlatformFeeAmount,VATAmount
909447,503356,2040,1,17.84,0.0,17.84,12.0,0.89,2.97
909448,503356,2041,1,18.44,0.92,17.52,9.58,0.88,2.92
909449,503357,2007,1,20.92,0.0,20.92,13.61,0.0,3.49
909450,503357,2004,1,17.74,1.77,15.97,11.19,0.0,2.66
909451,503357,2029,1,17.7,0.0,17.7,10.42,0.0,2.95
909452,503357,2064,1,30.57,1.53,29.04,17.77,0.0,4.84
909453,503358,2004,2,18.34,0.92,17.42,11.19,0.0,5.81
909454,503358,2066,1,25.03,0.0,25.03,12.52,0.0,4.17
909455,503359,2023,1,30.24,0.0,30.24,15.16,1.51,5.04
909456,503359,2051,1,18.69,0.0,18.69,11.08,0.93,3.12
909457,503360,2065,1,26.23,0.0,26.23,11.88,0.0,4.37
909458,503360,2029,1,18.04,0.0,18.04,10.42,0.0,3.01
909459,503360,2039,1,18.64,0.0,18.64,12.52,0.0,3.11
909460,503361,2011,1,19.9,0.0,19.9,14.6,0.0,3.32
909461,503361,2006,1,19.44,0.0,19.44,11.67,0.0,3.24
909462,503361,2064,3,30.68,0.0,30.68,17.77,0.0,15.34
909463,503362,2040,1,17.92,1.79,16.13,12.0,0.81,2.69
909464,503362,2006,1,19.96,1.0,18.96,11.67,0.95,3.16
909465,503363,2039,2,17.72,0.0,17.72,12.52,0.0,5.91
909466,503363,2005,1,25.64,0.0,25.64,12.07,0.0,4.27
909467,503363,2041,1,17.6,0.0,17.6,9.58,0.0,2.93
909468,503364,2001,2,17.56,1.76,15.8,9.92,0.0,5.27
909469,503364,2041,1,18.35,0.0,18.35,9.58,0.0,3.06
909470,503364,2039,2,18.45,0.0,18.45,12.52,0.0,6.15
909471,503364,2043,1,18.78,0.0,18.78,11.57,0.0,3.13
909472,503365,2008,2,28.52,0.0,28.52,15.76,0.0,9.51
909473,503365,2023,3,29.78,0.0,29.78,15.16,0.0,14.89
909474,503365,2055,3,18.88,0.0,18.88,11.1,0.0,9.44
909475,503366,2070,2,24.38,0.0,24.38,15.46,0.0,8.13
909476,503366,2029,1,18.56,0.0,18.56,10.42,0.0,3.09
909477,503366,2004,1,18.55,0.0,18.55,11.19,0.0,3.09
909478,503366,2027,1,17.9,0.0,17.9,12.06,0.0,2.98
909479,503367,2059,1,17.56,0.0,17.56,11.04,0.0,2.93
909480,503367,2027,1,17.95,0.0,17.95,12.06,0.0,2.99
909481,503367,2011,2,20.58,1.03,19.55,14.6,0.0,6.52
909482,503368,2011,3,19.73,0.0,19.73,14.6,0.0,9.86
909483,503368,2023,1,29.44,0.0,29.44,15.16,0.0,4.91
909484,503368,2028,1,18.18,0.0,18.18,11.32,0.0,3.03
909485,503369,2039,1,18.26,0.0,18.26,12.52,0.91,3.04
909486,503369,2029,1,18.09,0.0,18.09,10.42,0.9,3.01
909487,503369,2065,1,25.87,0.0,25.87,11.88,1.29,4.31
909488,503370,2064,1,30.86,0.0,30.86,17.77,1.54,5.14
909489,503370,2029,1,18.07,0.0,18.07,10.42,0.9,3.01
909490,503370,2006,1,19.77,0.99,18.78,11.67,0.94,3.13
909491,503371,2011,1,20.38,0.0,20.38,14.6,1.02,3.4
909492,503371,2055,2,18.24,0.0,18.24,11.1,1.82,6.08
909493,503372,2051,1,18.71,0.0,18.71,11.08,0.0,3.12
909494,503372,2023,1,30.3,0.0,30.3,15.16,0.0,5.05
909495,503372,2019,1,29.92,0.0,29.92,18.74,0.0,4.99
909496,503373,2059,1,18.27,0.0,18.27,11.04,0.0,3.04
909497,503373,2029,1,18.56,0.0,18.56,10.42,0.0,3.09
909498,503373,2043,1,17.59,0.88,16.71,11.57,0.0,2.79
909499,503373,2006,2,20.95,0.0,20.95,11.67,0.0,6.98
909500,503374,2040,1,17.76,0.0,17.76,12.0,0.0,2.96
909501,503374,2011,1,20.65,0.0,20.65,14.6,0.0,3.44
909502,503374,2007,1,20.01,0.0,20.01,13.61,0.0,3.33
909503,503375,2011,1,20.76,0.0,20.76,14.6,0.0,3.46
909504,503375,2043,1,18.54,0.0,18.54,11.57,0.0,3.09
909505,503376,2011,1,20.12,0.0,20.12,14.6,1.01,3.35
909506,503376,2041,1,17.63,0.0,17.63,9.58,0.88,2.94
909507,503377,2001,1,17.75,0.0,17.75,9.92,0.0,2.96
909508,503377,2037,1,18.01,0.0,18.01,10.26,0.0,3.0
909509,503378,2055,1,18.47,0.0,18.47,11.1,0.92,3.08
909510,503378,2019,2,30.24,0.0,30.24,18.74,3.02,10.08
909511,503378,2008,1,28.65,0.0,28.65,15.76,1.43,4.77
909512,503378,2011,1,19.95,1.0,18.95,14.6,0.95,3.16
909513,503379,2006,1,20.78,0.0,20.78,11.67,0.0,3.46
909514,503379,2011,1,19.76,0.99,18.77,14.6,0.0,3.13
909515,503380,2029,2,18.71,0.0,18.71,10.42,0.0,6.24
909516,503380,2040,1,18.09,0.0,18.09,12.0,0.0,3.01
909517,503381,2005,1,24.71,0.0,24.71,12.07,0.0,4.12
909518,503381,2039,2,17.97,0.0,17.97,12.52,0.0,5.99
909519,503381,2011,1,20.63,0.0,20.63,14.6,0.0,3.44
909520,503381,2029,1,18.78,0.0,18.78,10.42,0.0,3.13
909521,503382,2001,1,18.51,0.0,18.51,9.92,0.93,3.08
909522,503382,2059,2,17.49,0.0,17.49,11.04,1.75,5.83
909523,503382,2039,1,17.75,0.0,17.75,12.52,0.89,2.96
909524,503382,2068,2,25.1,1.26,23.84,13.55,2.38,7.95
909525,503383,2065,1,24.35,0.0,24.35,11.88,0.0,4.06
909526,503384,2001,1,18.29,0.0,18.29,9.92,0.91,3.05
909527,503384,2029,1,18.69,0.0,18.69,10.42,0.93,3.12
909528,503386,2064,1,29.3,0.0,29.3,17.77,0.0,4.88
909529,503386,2070,2,24.7,0.0,24.7,15.46,0.0,8.23
909530,503386,2006,1,20.7,0.0,20.7,11.67,0.0,3.45
909531,503386,2040,1,18.06,0.0,18.06,12.0,0.0,3.01
909532,503387,2051,1,18.03,0.0,18.03,11.08,0.0,3.0
909533,503387,2041,1,17.62,0.0,17.62,9.58,0.0,2.94
909534,503388,2006,1,20.18,0.0,20.18,11.67,0.0,3.36
909535,503388,2041,2,18.29,0.0,18.29,9.58,0.0,6.1
909536,503388,2065,1,25.56,0.0,25.56,11.88,0.0,4.26
909537,503388,2035,1,17.99,0.0,17.99,11.59,0.0,3.0
909538,503389,2011,2,19.96,1.0,18.96,14.6,0.0,6.32
909539,503389,2040,1,18.16,0.0,18.16,12.0,0.0,3.03
909540,503389,2006,1,19.91,0.0,19.91,11.67,0.0,3.32
909541,503390,2016,1,18.65,0.0,18.65,12.46,0.0,3.11
909542,503390,2023,1,29.73,0.0,29.73,15.16,0.0,4.96
909543,503391,2070,1,25.67,0.0,25.67,15.46,0.0,4.28
909544,503391,2011,1,20.3,0.0,20.3,14.6,0.0,3.38
909545,503392,2070,2,25.0,0.0,25.0,15.46,0.0,8.33
909546,503392,2004,1,18.8,0.0,18.8,11.19,0.0,3.13
909547,503394,2059,1,18.75,0.0,18.75,11.04,0.0,3.12
909548,503394,2070,2,24.36,0.0,24.36,15.46,0.0,8.12
909549,503394,2012,1,22.67,0.0,22.67,11.5,0.0,3.78
909550,503395,2039,1,17.95,0.0,17.95,12.52,0.0,2.99
909551,503395,2040,1,18.64,0.93,17.71,12.0,0.0,2.95
909552,503396,2051,1,17.74,0.0,17.74,11.08,0.0,2.96
909553,503396,2006,1,20.58,0.0,20.58,11.67,0.0,3.43
909554,503396,2023,1,30.12,0.0,30.12,15.16,0.0,5.02
909555,503397,2005,1,26.07,2.61,23.46,12.07,1.17,3.91
909556,503397,2011,1,20.21,0.0,20.21,14.6,1.01,3.37
909557,503397,2023,1,29.76,0.0,29.76,15.16,1.49,4.96
909558,503397,2055,2,18.71,0.0,18.71,11.1,1.87,6.24
909559,503398,2074,2,34.99,1.75,33.24,17.29,0.0,11.08
909560,503398,2001,1,18.51,0.0,18.51,9.92,0.0,3.08
909561,503398,2070,3,24.41,0.0,24.41,15.46,0.0,12.21
909562,503399,2070,1,24.41,1.22,23.19,15.46,1.16,3.87
909563,503399,2040,1,18.84,0.0,18.84,12.0,0.94,3.14
909564,503399,2006,1,19.68,0.0,19.68,11.67,0.98,3.28
909565,503399,2001,1,18.18,0.0,18.18,9.92,0.91,3.03
909566,503400,2001,1,17.73,1.77,15.96,9.92,0.0,2.66
909567,503400,2043,1,17.75,0.0,17.75,11.57,0.0,2.96
909568,503400,2027,1,18.02,0.0,18.02,12.06,0.0,3.0
909569,503401,2038,1,17.64,0.0,17.64,8.64,0.0,2.94
909570,503401,2019,1,30.4,0.0,30.4,18.74,0.0,5.07
909571,503401,2043,1,18.72,0.0,18.72,11.57,0.0,3.12
909572,503401,2011,2,20.26,0.0,20.26,14.6,0.0,6.75
909573,503402,2004,1,18.28,0.0,18.28,11.19,0.0,3.05
909574,503402,2023,1,29.58,0.0,29.58,15.16,0.0,4.93
909575,503402,2005,1,24.88,0.0,24.88,12.07,0.0,4.15
909576,503402,2040,1,18.63,0.0,18.63,12.0,0.0,3.1
909577,503403,2038,1,18.28,0.0,18.28,8.64,0.0,3.05
909578,503403,2055,1,17.69,0.0,17.69,11.1,0.0,2.95
909579,503403,2026,3,18.35,0.0,18.35,9.5,0.0,9.17
909580,503404,2062,1,29.26,0.0,29.26,14.89,0.0,4.88
909581,503404,2074,1,35.02,0.0,35.02,17.29,0.0,5.84
909582,503404,2023,1,30.67,0.0,30.67,15.16,0.0,5.11
909583,503405,2052,1,18.32,0.0,18.32,11.74,0.0,3.05
909584,503405,2038,1,18.69,0.0,18.69,8.64,0.0,3.12
909585,503405,2062,1,30.56,0.0,30.56,14.89,0.0,5.09
909586,503405,2037,1,18.44,0.0,18.44,10.26,0.0,3.07
909587,503406,2011,1,19.58,0.98,18.6,14.6,0.0,3.1
909588,503406,2039,1,17.97,0.0,17.97,12.52,0.0,2.99
909589,503406,2046,2,18.71,0.0,18.71,10.62,0.0,6.24
909590,503407,2001,1,18.27,0.0,18.27,9.92,0.0,3.04
909591,503407,2011,1,20.58,0.0,20.58,14.6,0.0,3.43
909592,503408,2074,1,34.34,0.0,34.34,17.29,0.0,5.72
909593,503408,2027,1,17.9,1.79,16.11,12.06,0.0,2.68
909594,503408,2039,1,18.73,0.94,17.79,12.52,0.0,2.96
909595,503409,2023,1,29.64,0.0,29.64,15.16,0.0,4.94
909596,503409,2011,1,20.5,1.03,19.47,14.6,0.0,3.24
909597,503409,2012,1,22.63,0.0,22.63,11.5,0.0,3.77
909598,503410,2005,1,25.47,0.0,25.47,12.07,0.0,4.24
909599,503410,2040,1,17.81,0.0,17.81,12.0,0.0,2.97
909600,503410,2070,1,24.78,0.0,24.78,15.46,0.0,4.13
909601,503411,2031,1,18.45,0.92,17.53,12.18,0.88,2.92
909602,503411,2040,1,18.22,0.0,18.22,12.0,0.91,3.04
909603,503412,2038,1,18.15,0.0,18.15,8.64,0.91,3.02
909604,503412,2011,1,20.95,0.0,20.95,14.6,1.05,3.49
909605,503412,2001,1,18.19,0.0,18.19,9.92,0.91,3.03
909606,503413,2027,1,17.84,0.0,17.84,12.06,0.0,2.97
909607,503413,2040,1,18.88,0.94,17.94,12.0,0.0,2.99
909608,503413,2052,2,18.17,0.0,18.17,11.74,0.0,6.06
909609,503413,2038,1,17.46,0.0,17.46,8.64,0.0,2.91
909610,503414,2023,1,31.22,0.0,31.22,15.16,0.0,5.2
909611,503414,2043,1,18.85,0.0,18.85,11.57,0.0,3.14
909612,503414,2070,3,25.76,0.0,25.76,15.46,0.0,12.88
909613,503415,2064,1,29.31,0.0,29.31,17.77,0.0,4.88
909614,503415,2055,2,18.74,0.0,18.74,11.1,0.0,6.25
909615,503415,2050,1,18.77,0.0,18.77,10.56,0.0,3.13
909616,503416,2050,1,18.79,0.0,18.79,10.56,0.0,3.13
909617,503416,2064,3,31.12,0.0,31.12,17.77,0.0,15.56
909618,503416,2071,2,25.09,0.0,25.09,14.4,0.0,8.36
909619,503417,2074,1,34.66,0.0,34.66,17.29,0.0,5.78
909620,503417,2026,2,18.74,0.0,18.74,9.5,0.0,6.25
909621,503417,2055,1,17.79,0.0,17.79,11.1,0.0,2.96
909622,503418,2040,1,18.45,0.0,18.45,12.0,0.92,3.07
909623,503418,2038,1,18.82,0.0,18.82,8.64,0.94,3.14
909624,503418,2070,2,24.73,0.0,24.73,15.46,2.47,8.24
909625,503419,2026,2,18.42,0.0,18.42,9.5,0.0,6.14
909626,503419,2040,1,18.18,0.0,18.18,12.0,0.0,3.03
909627,503420,2026,1,18.14,0.0,18.14,9.5,0.0,3.02
909628,503420,2038,2,18.61,0.93,17.68,8.64,0.0,5.89
909629,503421,2051,1,17.82,0.0,17.82,11.08,0.0,2.97
909630,503421,2035,1,17.69,0.0,17.69,11.59,0.0,2.95
909631,503421,2012,1,23.11,0.0,23.11,11.5,0.0,3.85
909632,503421,2074,2,35.97,0.0,35.97,17.29,0.0,11.99
909633,503422,2034,1,17.69,0.0,17.69,10.99,0.88,2.95
909634,503422,2031,1,17.82,0.0,17.82,12.18,0.89,2.97
909635,503423,2037,1,18.11,0.0,18.11,10.26,0.91,3.02
909636,503423,2040,1,18.19,0.91,17.28,12.0,0.86,2.88
909637,503424,2043,1,17.73,0.0,17.73,11.57,0.0,2.96
909638,503424,2070,1,26.07,0.0,26.07,15.46,0.0,4.34
909639,503424,2040,1,18.55,0.0,18.55,12.0,0.0,3.09
909640,503424,2004,1,18.16,0.0,18.16,11.19,0.0,3.03
909641,503425,2050,1,18.11,0.0,18.11,10.56,0.0,3.02
909642,503425,2062,1,30.17,0.0,30.17,14.89,0.0,5.03
909643,503425,2028,1,18.61,0.0,18.61,11.32,0.0,3.1
909644,503425,2004,1,18.26,0.0,18.26,11.19,0.0,3.04
909645,503426,2068,1,25.27,0.0,25.27,13.55,1.26,4.21
909646,503426,2004,2,18.86,0.0,18.86,11.19,1.89,6.29
909647,503426,2040,2,17.69,0.0,17.69,12.0,1.77,5.9
909648,503427,2064,1,30.81,0.0,30.81,17.77,0.0,5.13
909649,503427,2034,1,18.37,0.0,18.37,10.99,0.0,3.06
909650,503428,2038,2,17.74,0.0,17.74,8.64,0.0,5.91
909651,503428,2050,1,17.51,0.0,17.51,10.56,0.0,2.92
909652,503429,2035,1,17.96,0.9,17.06,11.59,0.0,2.84
909653,503429,2019,1,31.1,0.0,31.1,18.74,0.0,5.18
909654,503430,2028,1,17.95,0.0,17.95,11.32,0.0,2.99
909655,503430,2034,1,18.8,0.0,18.8,10.99,0.0,3.13
909656,503430,2005,1,25.89,0.0,25.89,12.07,0.0,4.31
909657,503431,2070,1,25.53,1.28,24.25,15.46,0.0,4.04
909658,503431,2004,1,18.57,0.0,18.57,11.19,0.0,3.09
909659,503431,2005,1,25.19,0.0,25.19,12.07,0.0,4.2
909660,503432,2038,1,18.77,0.0,18.77,8.64,0.94,3.13
909661,503432,2026,1,17.58,0.0,17.58,9.5,0.88,2.93
909662,503432,2050,1,18.03,0.0,18.03,10.56,0.9,3.0
909663,503433,2062,1,31.35,3.14,28.21,14.89,0.0,4.7
909664,503433,2028,1,18.38,0.0,18.38,11.32,0.0,3.06
909665,503433,2012,1,22.94,0.0,22.94,11.5,0.0,3.82
909666,503433,2038,2,18.84,0.0,18.84,8.64,0.0,6.28
909667,503434,2019,1,29.55,0.0,29.55,18.74,0.0,4.92
909668,503434,2038,2,18.42,0.0,18.42,8.64,0.0,6.14
909669,503434,2074,1,34.19,0.0,34.19,17.29,0.0,5.7
909670,503434,2004,1,18.6,0.0,18.6,11.19,0.0,3.1
909671,503435,2019,1,29.71,0.0,29.71,18.74,1.49,4.95
909672,503436,2006,1,19.51,0.0,19.51,11.67,0.0,3.25
909673,503437,2040,1,18.88,0.94,17.94,12.0,0.9,2.99
909674,503437,2038,1,17.51,0.0,17.51,8.64,0.88,2.92
909675,503437,2026,2,17.47,0.87,16.6,9.5,1.66,5.53
909676,503437,2062,1,30.48,0.0,30.48,14.89,1.52,5.08
909677,503439,2038,1,18.48,0.0,18.48,8.64,0.0,3.08
909678,503439,2062,3,29.43,0.0,29.43,14.89,0.0,14.71
909679,503440,2070,2,25.38,0.0,25.38,15.46,0.0,8.46
909680,503441,2055,1,18.04,1.8,16.24,11.1,0.0,2.71
909681,503441,2074,1,35.2,0.0,35.2,17.29,0.0,5.87
909682,503442,2044,1,18.83,0.0,18.83,9.96,0.0,3.14
909683,503442,2038,1,17.7,0.0,17.7,8.64,0.0,2.95
909684,503442,2034,1,18.29,0.0,18.29,10.99,0.0,3.05
909685,503442,2040,1,18.73,0.94,17.79,12.0,0.0,2.96
909686,503443,2055,1,18.48,0.0,18.48,11.1,0.92,3.08
909687,503443,2064,2,30.62,0.0,30.62,17.77,3.06,10.21
909688,503443,2043,2,18.26,0.0,18.26,11.57,1.83,6.09
909689,503444,2031,2,17.49,0.0,17.49,12.18,1.75,5.83
909690,503444,2005,1,25.08,1.25,23.83,12.07,1.19,3.97
909691,503445,2070,1,24.77,0.0,24.77,15.46,0.0,4.13
909692,503445,2006,1,20.78,0.0,20.78,11.67,0.0,3.46
909693,503445,2038,1,18.52,0.0,18.52,8.64,0.0,3.09
909694,503445,2055,2,18.09,0.0,18.09,11.1,0.0,6.03
909695,503446,2039,1,18.44,0.0,18.44,12.52,0.92,3.07
909696,503446,2051,1,18.22,0.0,18.22,11.08,0.91,3.04
909697,503446,2064,1,30.92,0.0,30.92,17.77,1.55,5.15
909698,503447,2005,1,24.47,0.0,24.47,12.07,0.0,4.08
909699,503447,2004,1,18.8,0.0,18.8,11.19,0.0,3.13
909700,503447,2074,1,34.18,0.0,34.18,17.29,0.0,5.7
909701,503447,2026,1,17.82,0.89,16.93,9.5,0.0,2.82
909702,503448,2064,1,29.47,0.0,29.47,17.77,0.0,4.91
909703,503448,2062,1,30.84,0.0,30.84,14.89,0.0,5.14
909704,503448,2005,1,24.79,0.0,24.79,12.07,0.0,4.13
909705,503449,2023,1,29.21,0.0,29.21,15.16,0.0,4.87
909706,503449,2038,1,17.65,0.0,17.65,8.64,0.0,2.94
909707,503449,2046,1,18.66,0.0,18.66,10.62,0.0,3.11
909708,503449,2055,2,18.79,0.0,18.79,11.1,0.0,6.26
909709,503450,2044,1,17.82,0.0,17.82,9.96,0.89,2.97
909710,503450,2055,1,18.61,0.0,18.61,11.1,0.93,3.1
909711,503451,2006,1,20.68,2.07,18.61,11.67,0.0,3.1
909712,503451,2039,1,17.66,1.77,15.89,12.52,0.0,2.65
909713,503451,2055,1,18.12,0.0,18.12,11.1,0.0,3.02
909714,503452,2004,3,18.35,0.92,17.43,11.19,0.0,8.71
909715,503452,2007,1,20.43,0.0,20.43,13.61,0.0,3.4
909716,503453,2071,1,26.21,0.0,26.21,14.4,1.31,4.37
909717,503453,2038,1,18.53,0.0,18.53,8.64,0.93,3.09
909718,503453,2062,1,29.35,0.0,29.35,14.89,1.47,4.89
909719,503454,2044,2,18.81,0.0,18.81,9.96,0.0,6.27
909720,503454,2074,1,36.15,1.81,34.34,17.29,0.0,5.72
909721,503454,2038,1,17.73,0.0,17.73,8.64,0.0,2.96
909722,503454,2064,1,30.95,3.1,27.85,17.77,0.0,4.64
909723,503455,2043,1,18.13,0.0,18.13,11.57,0.91,3.02
909724,503455,2070,1,24.93,0.0,24.93,15.46,1.25,4.15
909725,503455,2026,1,17.79,0.0,17.79,9.5,0.89,2.96
909726,503456,2050,2,17.46,0.0,17.46,10.56,1.75,5.82
909727,503456,2043,1,18.11,0.0,18.11,11.57,0.91,3.02
909728,503457,2068,1,24.58,0.0,24.58,12.95,1.23,4.1
909729,503457,2064,2,31.03,0.0,31.03,17.77,3.1,10.34
909730,503458,2070,1,25.62,0.0,25.62,15.46,0.0,4.27
909731,503458,2038,1,17.71,0.0,17.71,8.64,0.0,2.95
909732,503458,2043,1,17.68,0.0,17.68,11.54,0.0,2.95
909733,503459,2004,2,17.7,1.77,15.93,11.19,0.0,5.31
909734,503459,2051,1,17.83,1.78,16.05,11.08,0.0,2.67
909735,503459,2055,1,18.49,0.0,18.49,10.83,0.0,3.08
909736,503460,2046,3,18.19,0.0,18.19,10.62,2.73,9.09
909737,503460,2038,1,17.68,0.0,17.68,8.64,0.88,2.95
909738,503461,2040,1,17.59,0.0,17.59,12.0,0.88,2.93
909739,503461,2012,3,23.57,0.0,23.57,11.5,3.54,11.78
909740,503461,2026,2,17.96,0.0,17.96,9.5,1.8,5.99
909741,503462,2064,1,29.26,0.0,29.26,17.77,1.46,4.88
909742,503462,2023,1,30.54,1.53,29.01,15.16,1.45,4.83
909743,503462,2074,1,33.98,0.0,33.98,17.29,1.7,5.66
909744,503463,2067,1,25.51,0.0,25.51,15.34,0.0,4.25
909745,503463,2040,1,17.68,0.0,17.68,12.0,0.0,2.95
909746,503463,2055,1,17.78,0.0,17.78,10.83,0.0,2.96
909747,503463,2071,1,24.44,0.0,24.44,14.4,0.0,4.07
909748,503464,2040,1,18.22,0.0,18.22,12.0,0.0,3.04
909749,503464,2023,1,29.75,0.0,29.75,15.16,0.0,4.96
909750,503464,2004,1,18.25,0.0,18.25,11.19,0.0,3.04
909751,503464,2046,1,18.57,0.0,18.57,10.62,0.0,3.09
909752,503465,2023,1,29.5,1.48,28.02,15.16,1.4,4.67
909753,503465,2050,1,17.5,1.75,15.75,10.56,0.79,2.62
909754,503465,2071,1,26.06,0.0,26.06,14.4,1.3,4.34
909755,503466,2055,1,17.47,0.0,17.47,10.83,0.0,2.91
909756,503467,2055,3,17.79,0.0,17.79,10.83,0.0,8.89
909757,503467,2070,1,25.95,0.0,25.95,15.46,0.0,4.32
909758,503468,2055,2,17.61,0.0,17.61,10.83,0.0,5.87
909759,503468,2074,1,35.57,0.0,35.57,17.29,0.0,5.93
909760,503468,2038,2,18.05,0.0,18.05,8.64,0.0,6.02
909761,503468,2062,1,31.03,0.0,31.03,14.89,0.0,5.17
909762,503469,2051,1,18.33,0.0,18.33,11.08,0.0,3.05
909763,503469,2040,1,18.5,0.0,18.5,12.0,0.0,3.08
909764,503469,2050,2,18.43,1.84,16.59,10.56,0.0,5.53
909765,503469,2044,1,18.24,0.0,18.24,9.96,0.0,3.04
909766,503470,2067,1,25.64,0.0,25.64,15.34,0.0,4.27
909767,503470,2074,1,34.46,0.0,34.46,17.29,0.0,5.74
909768,503471,2074,2,35.5,0.0,35.5,17.29,3.55,11.83
909769,503471,2039,1,17.85,0.0,17.85,12.52,0.89,2.98
909770,503472,2026,1,18.53,0.0,18.53,9.5,0.0,3.09
909771,503472,2019,1,31.15,0.0,31.15,18.88,0.0,5.19
909772,503472,2051,1,18.47,0.92,17.55,11.08,0.0,2.92
909773,503473,2019,2,31.21,0.0,31.21,18.88,3.12,10.4
909774,503473,2070,2,24.91,0.0,24.91,15.46,2.49,8.3
909775,503474,2074,1,35.03,0.0,35.03,17.29,0.0,5.84
909776,503474,2040,1,17.67,0.0,17.67,12.0,0.0,2.95
909777,503474,2050,1,18.03,0.0,18.03,10.56,0.0,3.0
909778,503475,2023,1,29.98,0.0,29.98,15.16,0.0,5.0
909779,503475,2038,2,17.53,0.0,17.53,8.64,0.0,5.84
909780,503475,2040,1,18.86,0.0,18.86,12.0,0.0,3.14
909781,503476,2004,1,18.08,0.0,18.08,11.19,0.9,3.01
909782,503476,2068,2,24.74,0.0,24.74,12.95,2.47,8.25
909783,503476,2038,1,18.39,0.0,18.39,8.64,0.92,3.06
909784,503477,2051,1,18.51,0.0,18.51,11.08,0.0,3.08
909785,503477,2040,1,18.68,0.0,18.68,12.0,0.0,3.11
909786,503477,2012,1,22.68,1.13,21.55,11.5,0.0,3.59
909787,503478,2051,1,17.76,0.0,17.76,11.08,0.0,2.96
909788,503478,2034,2,18.5,0.0,18.5,10.99,0.0,6.17
909789,503478,2052,2,18.13,0.0,18.13,11.74,0.0,6.04
909790,503479,2070,2,24.68,2.47,22.21,15.46,0.0,7.4
909791,503479,2046,1,18.66,0.0,18.66,10.62,0.0,3.11
909792,503479,2067,1,24.73,0.0,24.73,15.34,0.0,4.12
909793,503480,2031,1,18.4,0.0,18.4,12.47,0.0,3.07
909794,503480,2067,1,25.94,0.0,25.94,15.34,0.0,4.32
909795,503482,2070,1,24.51,0.0,24.51,15.46,0.0,4.08
909796,503482,2039,1,17.57,0.0,17.57,12.52,0.0,2.93
909797,503483,2019,1,30.14,0.0,30.14,18.88,0.0,5.02
909798,503483,2062,1,30.89,0.0,30.89,14.89,0.0,5.15
909799,503483,2038,1,18.81,0.0,18.81,8.64,0.0,3.13
909800,503483,2055,1,17.51,0.0,17.51,10.83,0.0,2.92
909801,503484,2007,3,20.87,1.04,19.83,13.61,2.97,9.91
909802,503484,2043,1,17.58,0.88,16.7,11.54,0.83,2.78
909803,503484,2074,1,35.45,0.0,35.45,17.29,1.77,5.91
909804,503485,2034,1,17.89,0.0,17.89,10.99,0.0,2.98
909805,503485,2044,2,17.78,0.0,17.78,9.96,0.0,5.93
909806,503485,2019,1,30.58,3.06,27.52,18.88,0.0,4.59
909807,503486,2006,1,20.66,0.0,20.66,12.66,1.03,3.44
909808,503486,2038,1,17.59,0.0,17.59,8.64,0.88,2.93
909809,503486,2004,1,18.59,0.0,18.59,11.19,0.93,3.1
909810,503487,2051,2,17.78,0.89,16.89,11.08,0.0,5.63
909811,503487,2044,1,18.26,0.0,18.26,9.96,0.0,3.04
909812,503487,2018,1,30.76,0.0,30.76,18.71,0.0,5.13
909813,503488,2043,1,18.0,0.9,17.1,11.54,0.0,2.85
909814,503488,2038,1,18.36,0.0,18.36,8.64,0.0,3.06
909815,503488,2018,1,31.26,0.0,31.26,18.71,0.0,5.21
909816,503489,2070,1,25.6,0.0,25.6,15.46,0.0,4.27
909817,503489,2052,2,18.42,1.84,16.58,11.74,0.0,5.53
909818,503489,2008,1,27.47,0.0,27.47,15.56,0.0,4.58
909819,503489,2026,2,18.36,1.84,16.52,9.5,0.0,5.51
909820,503490,2040,1,17.57,0.0,17.57,12.0,0.0,2.93
909821,503490,2067,1,24.97,0.0,24.97,15.34,0.0,4.16
909822,503490,2050,1,17.49,0.87,16.62,10.56,0.0,2.77
909823,503491,2070,2,25.51,0.0,25.51,15.46,2.55,8.5
909824,503491,2038,1,17.46,0.0,17.46,8.64,0.87,2.91
909825,503491,2023,1,29.34,0.0,29.34,15.16,1.47,4.89
909826,503492,2034,1,17.56,1.76,15.8,10.99,0.79,2.63
909827,503492,2070,2,25.61,0.0,25.61,15.46,2.56,8.54
909828,503492,2027,1,18.0,0.0,18.0,12.06,0.9,3.0
909829,503493,2068,1,25.71,0.0,25.71,12.95,1.29,4.29
909830,503493,2006,1,19.53,0.0,19.53,12.66,0.98,3.25
909831,503494,2070,1,25.07,0.0,25.07,15.46,0.0,4.18
909832,503494,2026,1,18.78,0.0,18.78,9.5,0.0,3.13
909833,503494,2023,1,31.33,0.0,31.33,15.16,0.0,5.22
909834,503495,2050,1,18.46,0.0,18.46,10.56,0.0,3.08
909835,503495,2039,1,17.54,0.0,17.54,12.52,0.0,2.92
909836,503495,2038,2,17.64,0.0,17.64,8.64,0.0,5.88
909837,503496,2040,1,18.86,0.0,18.86,12.0,0.0,3.14
909838,503497,2074,1,34.52,1.73,32.79,17.29,0.0,5.46
909839,503497,2008,1,27.79,0.0,27.79,15.56,0.0,4.63
909840,503497,2067,1,25.04,0.0,25.04,15.34,0.0,4.17
909841,503497,2018,2,29.94,0.0,29.94,18.71,0.0,9.98
909842,503498,2023,1,31.03,3.1,27.93,15.16,0.0,4.65
909843,503498,2051,1,18.84,0.0,18.84,11.08,0.0,3.14
